Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 20:26:48] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjYzNDBjZDgyLTg3MmUtNDg5OC1hMWE4LWE0OTY2MmQwZjYzNFwiIn0.U7knxc-iIbfMxwSNSruFnOm8b71liJuhUWvhTMX8ncM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjkwNmE4Y2E4LTNkYjUtNGRjOS05YTExLTMxOTg3OGM2NTE5MFwiIn0.M8sK_svzZEeBn8w0O0AkTJafFL4Mcua99iRLwW4dmco&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjE2YWZlZTNmLTE5YjUtNGM2Yi04OTE2LWFhMzYxZWIxZWUzNVwiIn0.78sB1lKF5fiz_mQUPRPKsSSCCnwnwK_Odgs1GWKPcJM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjE2YWZlZTNmLTE5YjUtNGM2Yi04OTE2LWFhMzYxZWIxZWUzNVwiIn0.78sB1lKF5fiz_mQUPRPKsSSCCnwnwK_Odgs1GWKPcJM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA1N2RmOWM1LTg2OWMtNDJmOC05YTY5LTE3NjVhNjIzZWVkY1wiIn0.2KSuU9mgP04F_cIUN0TXGF9gKZDahF2HUgEm2c98foQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA1N2RmOWM1LTg2OWMtNDJmOC05YTY5LTE3NjVhNjIzZWVkY1wiIn0.2KSuU9mgP04F_cIUN0TXGF9gKZDahF2HUgEm2c98foQ HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjVmYjRiNWJhLTE2YjctNDY3Yi04MjJlLTZlM2U0MGM5NmE4M1wiIn0.goitY0A_yw0n9liTDgEZO5kEdKdAehQ0pVjGvf2yOxU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjkwNjk3YjkxLTdkZDktNDk1My1iNjhhLWRiMGNlODE0NzQ1M1wiIn0.UTcUNx9jurtMAK3Uc4KBO9OM_EzHkf_AsT-atLX2bQ8&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjVmYjRiNWJhLTE2YjctNDY3Yi04MjJlLTZlM2U0MGM5NmE4M1wiIn0.goitY0A_yw0n9liTDgEZO5kEdKdAehQ0pVjGvf2yOxU HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImQzNjcyNjJhLWQ1MDktNDdkYS1hZjczLWE0N2Y2N2NjMWNlNFwiIn0.rcLGr2xRUVat62OhNUMcska5ReU0a5jMJRBoTDKXXig&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjgzYjFkNmY3LTJkZmYtNDhlMi05NDViLTMzYjliNjg2N2M5ZFwiIn0.tQtB-O3HPLQONyEVpYcLVHyjAC7GsBpvtbExaAZltnw&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImQzNjcyNjJhLWQ1MDktNDdkYS1hZjczLWE0N2Y2N2NjMWNlNFwiIn0.rcLGr2xRUVat62OhNUMcska5ReU0a5jMJRBoTDKXXig HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjhmZjVkOGIzLWZiZGMtNDJhYi04MDA2LWYyYjE4YzYyODZiM1wiIn0.WbL220dT-6NXNhQw1AiVlVMuJxoIKvrZyvgBCgwbiZw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channel/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjhmZjVkOGIzLWZiZGMtNDJhYi04MDA2LWYyYjE4YzYyODZiM1wiIn0.WbL220dT-6NXNhQw1AiVlVMuJxoIKvrZyvgBCgwbiZw HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjcwNTkxMjUwLTRhMTUtNGNmZi1hYjZmLWRiYWQxMWUzYzA4NVwiIn0.0UuiQgZuG2Y33OuKNvz1iKhWbtQecGlxSX1wDkf3vdM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjcwNTkxMjUwLTRhMTUtNGNmZi1hYjZmLWRiYWQxMWUzYzA4NVwiIn0.0UuiQgZuG2Y33OuKNvz1iKhWbtQecGlxSX1wDkf3vdM&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjcwNTkxMjUwLTRhMTUtNGNmZi1hYjZmLWRiYWQxMWUzYzA4NVwiIn0.0UuiQgZuG2Y33OuKNvz1iKhWbtQecGlxSX1wDkf3vdM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImEzNDQwNGUzLWZiYTgtNGNiZC1iYTU0LTc2YWUyNTFiNzQ2NVwiIn0.9lebBCvwcDHxdYl2-0E0rNOxtORt1jD1kA_4LA8wIIQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjAxZDQ5MTA1LTQ1MmUtNDhlNy04NTZmLTFhODJkM2QzYmE0OVwiIn0.i3my7wHGVt1Pzdp9ADUnMk1e9ezRhGcEhlHSjeVvyw4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImEzNDQwNGUzLWZiYTgtNGNiZC1iYTU0LTc2YWUyNTFiNzQ2NVwiIn0.9lebBCvwcDHxdYl2-0E0rNOxtORt1jD1kA_4LA8wIIQ&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImEzNDQwNGUzLWZiYTgtNGNiZC1iYTU0LTc2YWUyNTFiNzQ2NVwiIn0.9lebBCvwcDHxdYl2-0E0rNOxtORt1jD1kA_4LA8wIIQ HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImM5ZmY4YTFlLWFlZDgtNDc2NS1hZWE0LTcxZjAwN2E5ZGQ1NlwiIn0.odU-8h_TObpoF74XsS6N1dLNED8C0HL3PoVSaA2yaNw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImY5ZDU4MGY0LTk4ZTgtNDRiMC1hZDRkLTc5NmNkOGYxMGRlN1wiIn0.SuHonV787V_SNMPyvGQSzSYOBN_8ZfKAZhU5TA7_ulc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImM5ZmY4YTFlLWFlZDgtNDc2NS1hZWE0LTcxZjAwN2E5ZGQ1NlwiIn0.odU-8h_TObpoF74XsS6N1dLNED8C0HL3PoVSaA2yaNw&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImM5ZmY4YTFlLWFlZDgtNDc2NS1hZWE0LTcxZjAwN2E5ZGQ1NlwiIn0.odU-8h_TObpoF74XsS6N1dLNED8C0HL3PoVSaA2yaNw HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImY5ZDU4MGY0LTk4ZTgtNDRiMC1hZDRkLTc5NmNkOGYxMGRlN1wiIn0.SuHonV787V_SNMPyvGQSzSYOBN_8ZfKAZhU5TA7_ulc HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA1M2EzNmJlLWIyMjYtNDBkZS05ZmVjLTI1ZjhhZGU4MjM0MFwiIn0.J4AznjqnF88awkvU5xRs1-sYw_U1MR8Hw9yonw5pnqU&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA1M2EzNmJlLWIyMjYtNDBkZS05ZmVjLTI1ZjhhZGU4MjM0MFwiIn0.J4AznjqnF88awkvU5xRs1-sYw_U1MR8Hw9yonw5pnqU HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjFkMzk1MDNkLTZmNjItNGM2OS04MTE2LTM1NWMwM2M4NjRhYVwiIn0.yOcF6AEG4R0sz7SK6JZhzkYKuVw27otgBjLQ919kipQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImRmMDZmZmRmLTA2YTMtNDRmNC04MzExLTA4M2Q0ZTM2M2Y5OFwiIn0.bZFUkcwLanadczDHBRhjnkWBcG7SgaAZVwfG2-ZrSQY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImI2ZTBkNDBjLTRkZjQtNDYxZi04NmFkLTM3MzllMDFkYmRhMVwiIn0.Q4shkORvQhZJ__yQ8A6ecJnPpUZYcdSG5ojD6JEy83I&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImRmMDZmZmRmLTA2YTMtNDRmNC04MzExLTA4M2Q0ZTM2M2Y5OFwiIn0.bZFUkcwLanadczDHBRhjnkWBcG7SgaAZVwfG2-ZrSQY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcImRmMDZmZmRmLTA2YTMtNDRmNC04MzExLTA4M2Q0ZTM2M2Y5OFwiIn0.bZFUkcwLanadczDHBRhjnkWBcG7SgaAZVwfG2-ZrSQY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA0MTg3YTE5LWViNGEtNDQ3OS05ZWZlLTI3MjY2Y2Q3ZWM4ZFwiIn0.OE03_oHEEscfCTccWFFV4WsAtEVow4DVri909Rilr2A&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcIjdlY2EzZDg4LTRlYmItNGMwMC1iNzRlLTNlNzdlN2ExZGRmZVwiIn0.SE-F0voWH6-kbRlKYcpgb--NJ-lo5_pJkgZnudQusMg&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjA0MTg3YTE5LWViNGEtNDQ3OS05ZWZlLTI3MjY2Y2Q3ZWM4ZFwiIn0.OE03_oHEEscfCTccWFFV4WsAtEVow4DVri909Rilr2A&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/sendlaterdm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjMyNjMxNzNhLWEwOGItNDEyMS1hNTQ4LWZhMGQ3NmQxOTAzNFwiIn0.155GcL9psLWlbTQUA2fMLEwPbcvwZ0D3Ttt47MzQoxg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /message/share/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjMyNjMxNzNhLWEwOGItNDEyMS1hNTQ4LWZhMGQ3NmQxOTAzNFwiIn0.155GcL9psLWlbTQUA2fMLEwPbcvwZ0D3Ttt47MzQoxg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjc4ZDE2MGQ1LWMwMjAtNGY3Ny05YzJhLWI0N2JhYjZmYjg3YlwiIn0.R-lbb8QV-gQBPxs25TdbQiDZFAHpthPeF-OXxhhNJ9Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:49] "POST /standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjc4ZDE2MGQ1LWMwMjAtNGY3Ny05YzJhLWI0N2JhYjZmYjg3YlwiIn0.R-lbb8QV-gQBPxs25TdbQiDZFAHpthPeF-OXxhhNJ9Q HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjlmNGUzNWQzLWRjOGItNDZmYi1hM2VlLTczNTFhZTU4Nzk4NVwiIn0.buyg8-hCu_lh34fmH9a1x_PRfqKL400Ib3tzq7dBSLE&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOiJcImYzNzc5Y2YyLWI4MGItNDkxNS1hNTEwLWEyZWMxMGNmOThkOVwiIn0.G0-yfTlENxjisb7M3aKnzlo9GIHIqbmSQd3Bq5iSwuc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOiJcIjlmNGUzNWQzLWRjOGItNDZmYi1hM2VlLTczNTFhZTU4Nzk4NVwiIn0.buyg8-hCu_lh34fmH9a1x_PRfqKL400Ib3tzq7dBSLE HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 20:26:52] "POST /auth/register/v2 HTTP/1.1" 200 -
